2025-12-17 16:38:33,488 - INFO - 尝试连接服务器: 121.36.81.195:7709
2025-12-17 16:38:33,703 - INFO - 成功连接服务器: 121.36.81.195:7709
2025-12-17 16:44:38,338 - INFO - 成功获取300767的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:38,420 - INFO - 成功获取301151的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:38,501 - INFO - 成功获取300727的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:38,579 - INFO - 成功获取301321的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:38,659 - INFO - 成功获取300404的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:38,733 - INFO - 成功获取301632的K线数据，耗时: 0.06秒, 记录数: 27
2025-12-17 16:44:38,812 - INFO - 成功获取300598的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:38,912 - INFO - 成功获取300642的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-17 16:44:38,996 - INFO - 成功获取300536的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:39,308 - INFO - 成功获取300328的K线数据，耗时: 0.24秒, 记录数: 264
2025-12-17 16:44:39,663 - INFO - 成功获取301041的K线数据，耗时: 0.34秒, 记录数: 264
2025-12-17 16:44:39,975 - INFO - 成功获取300893的K线数据，耗时: 0.27秒, 记录数: 264
2025-12-17 16:44:40,138 - INFO - 成功获取300701的K线数据，耗时: 0.14秒, 记录数: 264
2025-12-17 16:44:40,239 - INFO - 成功获取300686的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-17 16:44:40,421 - INFO - 成功获取301008的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-17 16:44:40,569 - INFO - 成功获取300478的K线数据，耗时: 0.11秒, 记录数: 262
2025-12-17 16:44:40,651 - INFO - 成功获取300352的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:40,731 - INFO - 成功获取300192的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:40,809 - INFO - 成功获取300066的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:40,889 - INFO - 成功获取300113的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:40,973 - INFO - 成功获取301377的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:41,054 - INFO - 成功获取300418的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:41,129 - INFO - 成功获取300767的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:41,213 - INFO - 成功获取301259的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:41,295 - INFO - 成功获取300503的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:41,372 - INFO - 成功获取300364的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:41,463 - INFO - 成功获取300748的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-17 16:44:41,546 - INFO - 成功获取300757的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:41,625 - INFO - 成功获取300683的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:41,703 - INFO - 成功获取301396的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:41,780 - INFO - 成功获取301128的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:41,860 - INFO - 成功获取300971的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:41,935 - INFO - 成功获取301172的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,008 - INFO - 成功获取300645的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,082 - INFO - 成功获取300955的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,164 - INFO - 成功获取300994的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:42,238 - INFO - 成功获取301389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,322 - INFO - 成功获取301183的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:42,398 - INFO - 成功获取301488的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,474 - INFO - 成功获取300389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,557 - INFO - 成功获取300797的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,639 - INFO - 成功获取301526的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,715 - INFO - 成功获取300394的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,788 - INFO - 成功获取301123的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,866 - INFO - 成功获取300491的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:42,945 - INFO - 成功获取301257的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,034 - INFO - 成功获取300955的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,116 - INFO - 成功获取301177的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,197 - INFO - 成功获取301378的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:43,284 - INFO - 成功获取300450的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,362 - INFO - 成功获取301326的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:43,442 - INFO - 成功获取300950的K线数据，耗时: 0.07秒, 记录数: 253
2025-12-17 16:44:43,516 - INFO - 成功获取300324的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:43,596 - INFO - 成功获取301193的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,679 - INFO - 成功获取301031的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,799 - INFO - 成功获取300465的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-17 16:44:43,873 - INFO - 成功获取300237的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:44:43,951 - INFO - 成功获取300486的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:44,027 - INFO - 成功获取300092的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:44,108 - INFO - 成功获取300277的K线数据，耗时: 0.07秒, 记录数: 252
2025-12-17 16:44:44,181 - INFO - 成功获取300801的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-17 16:44:44,260 - INFO - 成功获取300827的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-17 16:44:44,335 - INFO - 成功获取300410的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:44:44,417 - INFO - 成功获取300478的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:44,491 - INFO - 成功获取300997的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:44:44,569 - INFO - 成功获取300619的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:44,653 - INFO - 成功获取300450的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:44,734 - INFO - 成功获取300772的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:44,813 - INFO - 成功获取300331的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:44,895 - INFO - 成功获取300539的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:44,979 - INFO - 成功获取300390的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:45,057 - INFO - 成功获取301225的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:45,146 - INFO - 成功获取301608的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:45,254 - INFO - 成功获取300476的K线数据，耗时: 0.08秒, 记录数: 260
2025-12-17 16:44:45,351 - INFO - 成功获取300763的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:45,435 - INFO - 成功获取301538的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:45,528 - INFO - 成功获取301000的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:45,613 - INFO - 成功获取301076的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:45,701 - INFO - 成功获取300528的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:45,804 - INFO - 成功获取301489的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-17 16:44:45,910 - INFO - 成功获取301139的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-17 16:44:46,003 - INFO - 成功获取300852的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:46,087 - INFO - 成功获取301123的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:46,162 - INFO - 成功获取301600的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:46,250 - INFO - 成功获取301377的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:46,331 - INFO - 成功获取300252的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:46,422 - INFO - 成功获取300004的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-17 16:44:46,504 - INFO - 成功获取300475的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:46,583 - INFO - 成功获取300697的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:44:46,663 - INFO - 成功获取300457的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:44:46,743 - INFO - 成功获取300661的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:44:46,829 - INFO - 成功获取301150的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:44:46,927 - INFO - 成功获取301125的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:44:47,007 - INFO - 成功获取300043的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:44:47,092 - INFO - 成功获取300209的K线数据，耗时: 0.07秒, 记录数: 255
2025-12-17 16:44:47,178 - INFO - 成功获取300959的K线数据，耗时: 0.07秒, 记录数: 252
2025-12-17 16:44:47,254 - INFO - 成功获取300049的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:44:47,340 - INFO - 成功获取300004的K线数据，耗时: 0.07秒, 记录数: 257
2025-12-17 16:44:47,416 - INFO - 成功获取300013的K线数据，耗时: 0.06秒, 记录数: 257
2025-12-17 16:44:47,492 - INFO - 成功获取301307的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:47,569 - INFO - 成功获取300007的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:47,647 - INFO - 成功获取300969的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:47,727 - INFO - 成功获取301008的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-17 16:44:47,804 - INFO - 成功获取301413的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:47,879 - INFO - 成功获取301421的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:44:47,962 - INFO - 成功获取301013的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,040 - INFO - 成功获取301222的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,118 - INFO - 成功获取300126的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:48,195 - INFO - 成功获取300507的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:44:48,277 - INFO - 成功获取301042的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:48,357 - INFO - 成功获取301446的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:48,440 - INFO - 成功获取300993的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,520 - INFO - 成功获取301043的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,597 - INFO - 成功获取301379的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:44:48,675 - INFO - 成功获取300111的K线数据，耗时: 0.06秒, 记录数: 249
2025-12-17 16:44:48,756 - INFO - 成功获取300250的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,834 - INFO - 成功获取301086的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:44:48,913 - INFO - 成功获取300539的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:48,999 - INFO - 成功获取301319的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:49,112 - INFO - 成功获取300836的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:49,194 - INFO - 成功获取300115的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:49,277 - INFO - 成功获取300604的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:49,373 - INFO - 成功获取301629的K线数据，耗时: 0.08秒, 记录数: 142
2025-12-17 16:44:49,451 - INFO - 成功获取301421的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:49,535 - INFO - 成功获取300270的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:49,612 - INFO - 成功获取300666的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:49,695 - INFO - 成功获取301209的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:49,775 - INFO - 成功获取300854的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:49,854 - INFO - 成功获取301148的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:49,937 - INFO - 成功获取300818的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:50,018 - INFO - 成功获取301137的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:50,098 - INFO - 成功获取300080的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:50,176 - INFO - 成功获取300904的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:44:50,260 - INFO - 成功获取300948的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-17 16:44:50,345 - INFO - 成功获取301518的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-17 16:44:50,423 - INFO - 成功获取300250的K线数据，耗时: 0.06秒, 记录数: 259
2025-12-17 16:44:50,501 - INFO - 成功获取300368的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-17 16:44:50,588 - INFO - 成功获取300593的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:50,666 - INFO - 成功获取300432的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:50,742 - INFO - 成功获取300786的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:50,844 - INFO - 成功获取301308的K线数据，耗时: 0.09秒, 记录数: 260
2025-12-17 16:44:50,927 - INFO - 成功获取300464的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:51,036 - INFO - 成功获取300893的K线数据，耗时: 0.07秒, 记录数: 260
2025-12-17 16:44:51,118 - INFO - 成功获取301617的K线数据，耗时: 0.07秒, 记录数: 220
2025-12-17 16:44:51,200 - INFO - 成功获取301137的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:51,283 - INFO - 成功获取300955的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:51,363 - INFO - 成功获取300963的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:51,467 - INFO - 成功获取301292的K线数据，耗时: 0.09秒, 记录数: 265
2025-12-17 16:44:51,563 - INFO - 成功获取300512的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-17 16:44:53,012 - INFO - 成功获取300820的K线数据，耗时: 0.08秒, 记录数: 265
2025-12-17 16:44:53,092 - INFO - 成功获取300692的K线数据，耗时: 0.06秒, 记录数: 261
2025-12-17 16:44:53,177 - INFO - 成功获取300877的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:53,262 - INFO - 成功获取301120的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:53,345 - INFO - 成功获取300260的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:53,432 - INFO - 成功获取301323的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-17 16:44:53,511 - INFO - 成功获取300935的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:53,596 - INFO - 成功获取301013的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:53,682 - INFO - 成功获取300779的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:53,772 - INFO - 成功获取300127的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-17 16:44:53,851 - INFO - 成功获取301246的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:53,927 - INFO - 成功获取300950的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:44:54,007 - INFO - 成功获取301365的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:54,084 - INFO - 成功获取300111的K线数据，耗时: 0.06秒, 记录数: 255
2025-12-17 16:44:54,162 - INFO - 成功获取300141的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:54,244 - INFO - 成功获取300611的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:54,315 - INFO - 成功获取301563的K线数据，耗时: 0.06秒, 记录数: 28
2025-12-17 16:44:54,390 - INFO - 成功获取300588的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:54,464 - INFO - 成功获取300300的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-17 16:44:54,541 - INFO - 成功获取300389的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:54,619 - INFO - 成功获取300120的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:54,704 - INFO - 成功获取300626的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:54,781 - INFO - 成功获取300270的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:54,861 - INFO - 成功获取301292的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:54,942 - INFO - 成功获取301232的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-17 16:44:55,020 - INFO - 成功获取301468的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:55,094 - INFO - 成功获取300179的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:55,168 - INFO - 成功获取301158的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-17 16:44:55,241 - INFO - 成功获取300948的K线数据，耗时: 0.06秒, 记录数: 260
2025-12-17 16:44:55,321 - INFO - 成功获取300557的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:55,394 - INFO - 成功获取301231的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:55,461 - INFO - 成功获取301563的K线数据，耗时: 0.05秒, 记录数: 31
2025-12-17 16:44:55,535 - INFO - 成功获取300675的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:55,609 - INFO - 成功获取301289的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:55,692 - INFO - 成功获取301231的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:55,770 - INFO - 成功获取301262的K线数据，耗时: 0.07秒, 记录数: 265
2025-12-17 16:44:55,846 - INFO - 成功获取301010的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:55,920 - INFO - 成功获取300528的K线数据，耗时: 0.06秒, 记录数: 265
2025-12-17 16:44:55,987 - INFO - 成功获取301584的K线数据，耗时: 0.06秒, 记录数: 36
